STATUS,CONTAIN,DATE,CAPS_COUNT,WORDS,NUMBER_COUNTS,CAPS_RATIO,NUMBER_RATIO,TIME,TIME_OF_DAY,NIGHT
ham,"04/01/2018 20:38 Pada No. Rek 378088918 ada dana keluar sebesar Rp 800.000,00. Saldo akhir: Rp 2.858.057,00.Berita: TARIK TUNAI.",1/4/2018 20:38,2,22,6,0.090909091,0.272727273,20,NIGHT,TRUE
ham,plng kita jam 8 kita jmput,3/15/2017 5:32,0,6,1,0,0.166666667,5,MORNING,FALSE
spam,"Internet Hemat Rp 10rb kuota 1.5GB (berlaku 7 hari). Penawaran khusus ini berlaku sd 07/04/18, ketik D3 ke 929 sekarang juga!",4/6/2018 8:31,1,23,5,0.043478261,0.217391304,8,MORNING,FALSE
ham,Saya udh di gado gado tengku angkasa,8/22/2017 8:58,0,7,0,0,0,8,MORNING,FALSE
spam,"iRing keren cuman buat km, Delondri-Demi Allah Aku Mencintaimu,Rp.0,1/3hr prpnjngan Rp.3190 dengan hnya bls YA lho!",4/9/2018 8:18,1,21,1,0.047619048,0.047619048,8,MORNING,FALSE
ham,"Pak, saya di aspen residence tower A ya",3/10/2017 8:26,0,8,0,0,0,8,MORNING,FALSE
ham,usage,3/5/2018 13:18,0,1,0,0,0,13,DAY,FALSE
spam,Beli EXTRA kuota 1GB harga DISKON cuma Rp10rb. Ketik YA9 kirim ke 929 sd. 20/02/17,2/20/2017 15:30,4,17,4,0.235294118,0.235294118,15,DAY,FALSE
spam,'Khusus utk pelanggan IM3Ooredoo! Skrg bs nonton film seri keren sepuasnya dgn smartphone pake aplikasi iflix TANPA BIAYA langganan. klik http://im3.do/iflix,7/15/2017 7:03,2,24,0,0.083333333,0,7,MORNING,FALSE
ham,TRF 0327084946 87000,12/29/2017 11:09,1,3,2,0.333333333,0.666666667,11,DAY,FALSE
ham,"iya sesuai, makasih pak",2/20/2018 20:44,0,4,0,0,0,20,NIGHT,TRUE
spam,Sisa kuota bonus 4G kamu 218 MB. Terus nikmati internetan di jaringan Indosat Ooredoo. Cek Kuota *123# atau http://im3.do/mc,9/17/2017 0:12,1,22,2,0.045454545,0.090909091,0,MORNING,FALSE
ham,"kalau bisa malam boleh sih, setengah 9 gitu bisa ya? ga buru-buru juga sih, dokter bisanya mulai kapan kalau mau dijadwalkan?",2/20/2017 17:31,0,22,1,0,0.045454545,17,DAY,FALSE
ham,"pak saya nggak ada di rumah nanti bisa cari bel nya aja, di rumah ada orang kok",1/19/2018 12:56,0,17,0,0,0,12,DAY,FALSE
spam,"AXIS Berbagi DISKON! Bronet 24jam 2GB CUMA 15rb,30hr (Norm 30,900) Balas YA, utk dapetin skrg. Internetan makin eksis krn diskon dr AXIS! Info838 AND01B",2/20/2018 8:46,7,25,0,0.28,0,8,MORNING,FALSE
ham,Aduh maafkan aku tepar,12/30/2017 9:27,0,4,0,0,0,9,MORNING,FALSE
ham,Eh gajadi direject,10/31/2017 16:37,0,3,0,0,0,16,DAY,FALSE
spam,"Sisa kuota 193 MB. Beli ExtraKuota/Upgrade FreedomCombo, nikmati BONUS KUOTA sd 10GB disemua jaringan& DataRollover. Kelebihan pakai kena tarif perKB. Info *12",12/23/2017 1:24,4,23,2,0.173913043,0.086956522,1,MORNING,FALSE
ham,"Maaf, pulsa kamu tdk mencukupi. Isi pulsa & aktifkan FreedomCombo utk nikmati BONUS KUOTA s.d 10GB di semua jaringan.Info *123# atau http://im3.do/NV",11/1/2017 9:38,4,24,1,0.166666667,0.041666667,9,MORNING,FALSE
ham,"BNI SMS BANKING:15/07/2017 07:04 Saldo rekening 0378088918 sebesar Rp. 1.624.183,00.",7/15/2017 7:04,3,14,6,0.214285714,0.428571429,7,MORNING,FALSE
ham,"Alamat lengkap:
Ruko Garden Shopping Arcade No. 8EK Lantai 2 bagian Service Center, Podomoro City - Central Park, Jl. Letjen S. Parman Kav. 28. Grogol - Petamburan, Jakarta Barat 11470",5/10/2017 11:28,1,28,3,0.035714286,0.107142857,11,DAY,FALSE
ham,"Pak, saya di kanawa coffee ya",7/5/2017 21:30,0,6,0,0,0,21,NIGHT,TRUE
ham,usage,6/9/2017 18:06,0,1,0,0,0,18,NIGHT,TRUE
spam,"Gratis 1 bulan Spotify Premium khusus FreedomCombo. Bisa bebas dengar musik,bikin playlist sepuasnya tanpa iklan dgn Spotify Premium. Aktifkan di *123*123# CVI1",2/17/2017 9:42,1,24,3,0.041666667,0.125,9,MORNING,FALSE
ham,"Pak, saya di wisma milenia ya, dijemput di jalan belakangnya saja ya",5/10/2017 17:46,0,12,0,0,0,17,DAY,FALSE
ham,"BANK BRI
A/n.MUH. AMIN
no rek.5005-0101-0170-53-7.  ",10/2/2017 16:30,3,12,5,0.25,0.416666667,16,DAY,FALSE
ham,TOP GOPAY CUSTOMER 085722688068 300000 ,1/6/2018 17:19,3,5,2,0.6,0.4,17,DAY,FALSE
ham,"Jalan kampus 5b, no.5",12/29/2017 19:06,0,5,1,0,0.2,19,NIGHT,TRUE
ham,Pak saya di bukit permai Blok B6/2 ya,3/14/2017 7:57,0,9,1,0,0.111111111,7,MORNING,FALSE
ham,"di indomaret lenteng agung barat, Pak",3/3/2017 20:17,0,6,0,0,0,20,NIGHT,TRUE
spam,BARU! Nikmati paket internet TERBAIK untuk akses unlimited apps YouTube & NelpSMS ga habis-habis. Beli paketnya HANYA di*123# atau http://im3.do/m3,12/9/2017 9:22,3,24,1,0.125,0.041666667,9,MORNING,FALSE
ham,"nanti saya ke indomaret ya Pak, sekarang baru keluar stasiun, saya pakai baju abu2",3/23/2017 18:16,0,14,0,0,0,18,NIGHT,TRUE
spam,"Terima Kasih tlh Setia Menggunakan IM3.Promo Baru IM3,Berapapun Pulsamu bs BEBAS Nelp Kapanpun Ke Semua No IM3.Tetap Pakai IM3&Tunggu Bonus Special dr Kami CVI1",11/22/2017 10:56,6,28,0,0.214285714,0,10,DAY,FALSE
ham,"Apakah Anda mencoba mengakses akun Anda dari perangkat lain? Jika ya, mohon klik tautan ini https://api.gojek.co.id/customers/device?token=f192293e-3117-46e9-bac3-1d1473c23113 dalam 72 jam ke depan. Jika tidak, mohon abaikan pesan ini",2/15/2017 18:05,0,36,3,0,0.083333333,18,NIGHT,TRUE
spam,PAKET BRONET 4G OWSEM 4GB 30hr kamu akan segera aktif. Temukan PROMO menarik AXIS lainnya di aplikasi AXISnet kamu. Info838,2/12/2018 9:22,6,20,0,0.3,0,9,MORNING,FALSE
spam,(AXIS) Kuota utama paket internet kamu hanya 20% lagi. Cek detail pemakaian kamu di aplikasi AXISnet atau telp *889#. Info838,3/19/2018 21:31,1,20,2,0.05,0.1,21,NIGHT,TRUE
ham,ran kita lari pagi saja besok yuk sama sasa juga ru blm diajak sih,12/9/2017 18:25,0,14,0,0,0,18,NIGHT,TRUE
spam,"Internet Hemat Rp 10rb kuota 1.5GB (berlaku 7 hari). Penawaran khusus ini berlaku sd 09/03/18, ketik D3 ke 929 sekarang juga!",3/8/2018 10:22,1,23,5,0.043478261,0.217391304,10,DAY,FALSE
spam,"Suka Internetan? Dapatkan BONUS hingga 10GB di semua jaringan. BURUAN, kesempatan TERBATAS. klik: http://im3.do/bn822 MAI1",8/17/2017 12:39,5,18,0,0.277777778,0,12,DAY,FALSE
spam,"Sisa kuota 5 MB. Beli ExtraKuota/Upgrade FreedomCombo, nikmati BONUS KUOTA sd 10GB disemua jaringan& DataRollover. Kelebihan pakai kena tarif perKB. Info *123#",10/12/2017 8:09,4,23,2,0.173913043,0.086956522,8,MORNING,FALSE
ham,nek aku kirim chat di instagram ga bisa lihatnya ya?,4/23/2018 20:36,0,10,0,0,0,20,NIGHT,TRUE
ham,"07/12/2017 21:45 Pada No. Rek 378088918 ada dana keluar sebesar Rp 100.000,00. Saldo akhir: Rp 1.730.086,00.Berita: PENARIKAN TUNAI.",12/7/2017 21:45,2,22,6,0.090909091,0.272727273,21,NIGHT,TRUE
spam,Pkt Internet Anda sdh mcapai 100% dr Batas Pemakaian Wajar(FUP). Selanjutnya kec internet akan turun tnp biaya tambahn. Beli Extra di*123#,10/18/2017 20:37,1,23,2,0.043478261,0.086956522,20,NIGHT,TRUE
spam,"Ayo diaktifkan iRing KERENnya, Hiroaki Kato feat. Noe Letto-Ruang Rindu Rp.0,1/3hr prpnjngan Rp.3190 hnya dgn balas YA!",1/21/2018 8:44,1,21,1,0.047619048,0.047619048,8,MORNING,FALSE
ham,"10/07/2017 16:33 Trf Rp 250000 ke 0268977286 an.Sdri ANNISA  M.Utk diproses,reply sms ini,ketik digit ke-2&4 PIN Anda",7/10/2017 16:33,2,24,9,0.083333333,0.375,16,DAY,FALSE
ham,"Nikmati BONUS KUOTA s.d. 10GB di semua jaringan, Aplikasi Tanpa Kuota, dan Data Rollover dari Freedom Combo. Info *123# atau http://im3.do/mc",11/1/2017 10:01,3,24,1,0.125,0.041666667,10,DAY,FALSE
ham,21/08/2017 17:20:24 Silakan gunakan passcode 6074 untuk Login Go Mobile CIMB Niaga. Passcode bersifat RAHASIA. Jangan memberitahukan kepada siapapun!,8/21/2017 17:20,2,23,7,0.086956522,0.304347826,17,DAY,FALSE
ham,"pak saya di bukit permai ya, jalan ungaran, sesuai di peta",3/8/2017 7:49,0,11,0,0,0,7,MORNING,FALSE
ham,"Go Mobile
31Jul17 11:05
7559640628
Transfer Dana
D 0076078351xxx0
C 49085722688068
GOPAY TIAR
IDR 100,000.00
Sukses.",7/31/2017 11:05,3,17,4,0.176470588,0.235294118,11,DAY,FALSE
ham,"22/12/2017 13:38 Informasi saldo rekening 378088918.Utk diproses,reply sms ini,ketik digit ke-1&4 PIN Anda",12/22/2017 13:38,1,21,8,0.047619048,0.380952381,13,DAY,FALSE
ham,nunggunya di mana?,10/31/2017 17:16,0,3,0,0,0,17,DAY,FALSE
spam,Pulsamu <Rp500.Mau PULSA SOS 10000 bs dipakai ke SemuaOperator sd 5hr?Pembayaran Rp10000 & BeaJasa Rp3000 akan dipotong saat isi Pulsa.Balas YA ke 505 /tkn*505#,10/18/2017 14:39,3,26,3,0.115384615,0.115384615,14,DAY,FALSE
ham,(CITITRANS)CT: Pesanan anda tujuan Dipati Ukur-Fatmawati pd 2017-11-26 12:15:00 dgn no kursi 8 tercatat dgn kode booking BOAP17112238478,11/24/2017 9:02,3,24,7,0.125,0.291666667,9,MORNING,FALSE
ham,Gojek d tunggu otw penjemputan,12/9/2017 15:20,0,5,0,0,0,15,DAY,FALSE
ham,"Pak, saya di sebelah kimia farma ya",3/2/2017 7:50,0,7,0,0,0,7,MORNING,FALSE
spam,Hanya 1hari lg! Dptkan BONUS PULSA Rp25rb utk isi ulang min Rp25rb (maks bonus Rp100rb). Bonus berlaku 3hari sesama IM3Ooredoo.Cek bonus *557*8#,12/29/2017 7:24,2,23,2,0.086956522,0.086956522,7,MORNING,FALSE
spam,"AGAR TIDAK DIBLOKIR, segera registrasi ulang kartu prabayar Anda. Telepon & SMS keluar diblokir mulai 1-31 Maret 2018. Ketik: ULANG#NIK#nomorKK#  SMS ke 4444",3/15/2018 14:44,7,25,4,0.28,0.16,14,DAY,FALSE
spam,Dompetku kini menjadi PayPro. Akses *123*4# atau download aplikasi myIM3 utk menikmati layanan PayPro. Info lengkap di http://bit.ly/im3paypro PAI1,7/27/2017 12:24,1,22,2,0.045454545,0.090909091,12,DAY,FALSE
spam,"awas ketinggalan iRing JAZ-Dari Mata, Rp.0,1 lho.Lngsung bls YA aja ya!",9/30/2017 13:29,2,13,0,0.153846154,0,13,DAY,FALSE
spam,"iRing keren cuman buat km, Repvblik-Selingkuh,Rp.0,1/3hr prpnjngan Rp.3190 dengan hnya bls YA lho!",12/6/2017 20:57,1,18,1,0.055555556,0.055555556,20,NIGHT,TRUE
ham,mba war ini aku pergi lagi ya nanti pulangnya ke apartemen,8/26/2017 15:50,0,11,0,0,0,15,DAY,FALSE
spam,Apakah dalam 1 bulan terakhir Anda berlangganan layanan SMS konten i-ring/game/music/video dr Indosat Ooredoo? ketik YES1 jika iya atau NO1 jika tdk.GRATIS SPI1,12/9/2017 8:40,4,27,1,0.148148148,0.037037037,8,MORNING,FALSE
spam,Selamat! Ada pulsa 100rb dari RBT Dia! Info: 838 Cek aja di *123*147*2#,1/19/2018 11:59,1,15,4,0.066666667,0.266666667,11,DAY,FALSE
ham,nggak ini mau pulang,4/23/2018 20:15,0,4,0,0,0,20,NIGHT,TRUE
spam,RABU WAJIB IRIT besok!! Promo BRONET 24Jam 8GB 30hr hny Rp61.900 dg akses *123*888# / app AXISnet dr HP. Klaim BONUS 1GB setelah pembelian!! Info838. AXIS007,1/9/2018 16:22,9,26,2,0.346153846,0.076923077,16,DAY,FALSE
ham,"pak, saya di kwitang, jalan kramat ii dkt mesjid",5/11/2017 15:02,0,9,0,0,0,15,DAY,FALSE
ham,lapar..,10/28/2017 10:34,0,1,0,0,0,10,DAY,FALSE
ham,"alamatnya Bukit Permai, jl. Ungaran Blok B6/2",2/21/2017 17:03,0,8,1,0,0.125,17,DAY,FALSE
ham,TRF 8277085722688068 309000,12/28/2017 10:59,1,3,2,0.333333333,0.666666667,10,DAY,FALSE
spam,Destinasi Wisata di Solo ini pasti menarik untuk kamu kunjungi bersama orang-orang tersayang! Infonya di: http://bit.ly/dESOl,8/24/2017 13:00,0,19,0,0,0,13,DAY,FALSE
ham,G-679179 is your Google verification code.,12/28/2017 16:30,0,7,1,0,0.142857143,16,DAY,FALSE
ham,Oke,11/13/2017 9:42,0,1,0,0,0,9,MORNING,FALSE
ham,"iya oke Pak, saya nunggu di deket halte busway gambir 1 ya",8/22/2017 18:17,0,12,1,0,0.083333333,18,NIGHT,TRUE
ham,BNI SMS BANKING:29/12/2017 11:09 Transaksi tdk dpt diproses. Nomor HP Anda:08382888813 belum terdaftar BNI SMS Banking. Silahkan kunjungi Cabang BNI Terdekat,12/29/2017 11:09,7,26,6,0.269230769,0.230769231,11,DAY,FALSE
ham,"Go Mobile
03Aug17 11:31
7597346085
Transfer Dana
D 0076078351xxx0
C 49085722688068
GOPAY TIAR
IDR 100,000.00
Sukses.",8/3/2017 11:31,3,17,4,0.176470588,0.235294118,11,DAY,FALSE
ham,"pak saya di apartemen aspen, nanti masuk ke lobi tower A saja ya",12/12/2017 9:02,0,13,0,0,0,9,MORNING,FALSE
spam,"Spesial utk kamu. Isi ulang Rp150rb (akumulasi) smp dgn 8 September 2017, dptkan BONUS 3GB berlaku 30 hari! Buruan Isi ulang sekarang jg",9/5/2017 8:17,2,23,3,0.086956522,0.130434783,8,MORNING,FALSE
spam,"Ciee yg dpt kesempatan menang Rp 75 Juta TANPA BIAYA dr AXIS! SELAMAT ya Km bs ikutan FANTAXIS!

Cek di *123*444*1# skrg!

Info: www.axisnet.id/fantaxis PFF02B",2/8/2018 15:15,6,28,4,0.214285714,0.142857143,15,DAY,FALSE
ham,TOP 085722688068 50000,12/7/2017 22:00,1,3,2,0.333333333,0.666666667,22,NIGHT,TRUE
ham,masih gratis pak 5 menit,3/27/2017 8:31,0,5,1,0,0.2,8,MORNING,FALSE
ham,"kak hahaha aku ternyata ga bawa duit juga, kamu mau pesenin gojek ga? dari spbu pertamina jalan hr rasuna said. coba cari ariobimo sentral, terus dua bangunan dr situ ada spbu. ke kantor ibu gojeknya, how2?",10/31/2017 16:29,0,36,0,0,0,16,DAY,FALSE
spam,Paket Freedom XXL 30 hari Rp199rb dgn kuota 12GB + 25GB (4G) + nelpon sepuasnya ke sesama Indosat Ooredoo. Ketik C1 ke 929 sd28/01/18,1/26/2018 6:55,3,24,4,0.125,0.166666667,6,MORNING,FALSE
ham,"Pak, saya ada di wisma millenia, nanti kalau sudah di bawah di misscall saja, nanti saya turun",5/10/2017 11:29,0,17,0,0,0,11,DAY,FALSE
ham,Ok,7/18/2017 13:46,0,1,0,0,0,13,DAY,FALSE
spam,"Pulsamu Rp 495.00. Mau PULSA SOS 2000? Aktif sd H   1, Rp2000   Bea Jasa Rp500 akan dipotong saat Isi Pulsa.Balas YA ke 505",3/17/2017 12:37,3,23,4,0.130434783,0.173913043,12,DAY,FALSE
spam,"Trm ksh telah memilih Indosat Ooredoo. Secara keseluruhan, seberapa mungkin Anda merekomendasikan kami ke rekan/klrg? Balas N0 sd N10 (N10=tertinggi), GRATIS",1/8/2018 8:29,1,23,0,0.043478261,0,8,MORNING,FALSE
ham,Udah nyampe de?,11/1/2017 10:22,0,3,0,0,0,10,DAY,FALSE
spam,"Ibadah tenang & komunikasi lancar selama Ibadah Haji. Hemat Nelp,SMS,&Internetan di Tanah Suci mulai Rp200rb/40hr. Tekan *122*1#. Info: http://im3.do/haji PAI2",8/28/2017 15:57,2,26,2,0.076923077,0.076923077,15,DAY,FALSE
ham,SAL,12/4/2017 21:15,1,1,0,1,0,21,NIGHT,TRUE
ham,Nnk coba deh,4/23/2018 20:57,0,3,0,0,0,20,NIGHT,TRUE
ham,Saya dikantor polisi ya bu,3/7/2017 8:57,0,5,0,0,0,8,MORNING,FALSE
ham,"Sekarang dg DATA ROLLOVER, kuota utama kamu Gak hangus pd saat perpanjangan pkt internet yg sama atau beli pkt yg lbh besar. Cek info *123# atau im3.do/mc",2/27/2017 17:38,2,29,1,0.068965517,0.034482759,17,DAY,FALSE
spam,Beli EXTRA kuota 1GB harga DISKON cuma Rp10rb. Ketik YA9 kirim ke 929 sd. 11/03/17 ,3/10/2017 17:26,4,17,4,0.235294118,0.235294118,17,DAY,FALSE
ham,Udh dpn vake revo,3/5/2017 9:43,0,4,0,0,0,9,MORNING,FALSE
spam,"Pelanggan Yth,untuk peningkatan kualitas layanan,akan dilakukan penataan frekuensi di Area Anda dalam 7 hari ke depan.Mhn maaf atas ketidaknyamanannya.Info:817",2/18/2018 12:20,0,22,2,0,0.090909091,12,DAY,FALSE
spam,Raih Uang Tunai Total 168JUTA buat Top 100 poin tertinggi setiap minggunya!Buruan KEPOin programnya di *123*565*6#.  (Coba Gratis2hr)Info838. AV803,2/3/2018 13:35,2,23,4,0.086956522,0.173913043,13,DAY,FALSE
spam,Buruan aktifkan paket internet cepat Telkomsel hanya Rp8ribu dengan kuota mulai dari 500MB khusus Sabtu & Minggu. Aktifkan Paketnya di *363#.SKB,3/5/2017 7:46,2,21,1,0.095238095,0.047619048,7,MORNING,FALSE
ham,"Sisa kuota Kuota Utama: 434.2 MB, Kuota Malam 01.00-06.00: 9.8 GB. Beli EXTRA Kuota atau upgrade paket sekarang! Tekan *123# atau im3.do/mc",12/21/2017 17:36,3,25,5,0.12,0.2,17,DAY,FALSE
ham,De blin makan kucing ya,4/9/2018 17:50,0,5,0,0,0,17,DAY,FALSE
ham,"083899758489 atas nama Aldwin nanti Pak, alamat nya di jalan terusan cigadung timur no. 99, kompleks lembah tubagus ismail,  nanti ditanya lg aja arah jalannya kalau ga ketemu",3/22/2018 12:58,0,28,2,0,0.071428571,12,DAY,FALSE
spam,"WWW.SAKONGSA.COM (sbo,maxbet,cbo855,sabung aym,togel,poker,minigame) PROMO NEWMEMBER depo 100rb dpt 100rb,join skrg & menang bersm kami! klaim SKS168 di lvchat",2/24/2017 19:54,4,24,0,0.166666667,0,19,NIGHT,TRUE
spam,'GRATIS YouTube & Instagram selama 3 hari hanya di aplikasi myIM3. Download aplikasinya sekarang di http://bit.ly/myim3arn,11/27/2017 19:39,1,17,1,0.058823529,0.058823529,19,NIGHT,TRUE
ham,"Uber: Anda mendapatkan potongan 50% hingga Rp 5000, untuk 10 perjalanan uberMOTOR Anda. Ayo pesan Uber-mu sekarang! http://t.uber.com/nguber",10/2/2017 1:09,0,21,3,0,0.142857143,1,MORNING,FALSE
ham,"Anda masih terdaftar di paket Internet 2GB Rp45rb-30hr. Untuk pindah ke paket lain, terlebih dahulu ketik UNREG Internet 2GB Rp45rb-30hr kirim ke 123.Puas Inte",12/25/2017 12:19,3,27,1,0.111111111,0.037037037,12,DAY,FALSE
spam,Sisa Kuota Data Rollover kamu 52 MB. Terus nikmati internetan dengan kuota lainnya. Cek kuota *123# atau klik http://im3.do/mc,8/7/2017 16:59,1,22,2,0.045454545,0.090909091,16,DAY,FALSE
ham,"WhatsApp code 850-640.

You can also tap on this link to verify your phone: v.whatsapp.com/850640",4/8/2018 23:02,0,17,3,0,0.176470588,23,NIGHT,TRUE
ham,"Cashback up to IDR 500.000,- + 0% until 24 months for Samsung Smartphone with Credit Card at Samsung Outlets, 19 Jan -04 Feb'18. T&C. Info 14041",1/31/2018 9:31,1,27,7,0.037037037,0.259259259,9,MORNING,FALSE
spam,"iRing keren cuman buat km, Papinka-Cinta Dan Luka (Reff),Rp.0,1/3hr prpnjngan Rp.3190 dengan hnya bls YA lho!",2/10/2018 8:25,1,21,1,0.047619048,0.047619048,8,MORNING,FALSE
ham,kalau sudah di depan rumah tunggu sebentar ya Pak nanti saya keluar,5/26/2017 7:37,0,12,0,0,0,7,MORNING,FALSE
ham,"BNI SMS BANKING:28/11/2017 21:10 Saldo rekening 0378088918 sebesar Rp. 53.338,00.",11/28/2017 21:10,3,14,6,0.214285714,0.428571429,21,NIGHT,TRUE
spam,TOPUP pulsa Rp 50000 berhasil via SMSBANKING CIMB_NIAGA kode trx 0217142209020241. Pulsa anda saat ini Rp 50020. Terima kasih telah menggunakan INDOSAT OOREDOO,2/17/2018 14:22,5,23,3,0.217391304,0.130434783,14,DAY,FALSE
ham,bisa mba .. nanti saaja ya.. sy kerjain jam 3an nnti ya.. bisa kok.. kita tutup jam 10.. gpp nnti dibawakan carier nya dr klinik,3/15/2017 7:14,0,24,1,0,0.041666667,7,MORNING,FALSE
ham,Dimana de ?,3/31/2018 21:17,0,2,0,0,0,21,NIGHT,TRUE
spam,Gratis biaya admin untuk bayar tagihan listrik / beli token listrik pakai  TCASH!  Akses melalui *800#  atau aplikasi TWALLET. SKB. Download di  tsel.me/twallet,2/27/2017 8:06,3,23,1,0.130434783,0.043478261,8,MORNING,FALSE
spam,"BARU! INTERNET MANIA, BONUS hingga 20GB+YouTube SEPUASNYA disemua jaringan! Ini Baru Internetan Seru! BURUAN kesempatan TERBATAS! klik http://im3.do/bn1114 MAI1",11/15/2017 15:12,9,23,0,0.391304348,0,15,DAY,FALSE
ham,Pak ordernya bisa dipesankan?,7/23/2017 11:21,0,4,0,0,0,11,DAY,FALSE
spam,"Komunikasi lancar, Ibadah Haji jd nyaman dgn IM3 Ooredoo. Daftar di *122*1# utk hemat Nelpon, SMS,& Internetan mulai Rp200rb/40hr. Info: http://im3.do/haji PAI2",8/7/2017 17:07,3,27,2,0.111111111,0.074074074,17,DAY,FALSE
ham,"04/08/2017 14:49 Pada No. Rek 378088918 ada dana keluar sebesar Rp 253.500,00. Saldo akhir: Rp 234.252,00.Berita: TRANSFER KE SMS.",8/4/2017 14:54,3,23,6,0.130434783,0.260869565,14,DAY,FALSE
spam,"Ayo diaktifkan iRing KERENnya, Via Vallen-Selingkuh (DM17) Rp.0,1/3hr prpnjngan Rp.3190 hnya dgn balas YA!",11/25/2017 20:37,2,18,1,0.111111111,0.055555556,20,NIGHT,TRUE
ham,"baru mau berangkat, knp ran?",7/24/2017 16:48,0,5,0,0,0,16,DAY,FALSE
spam,Find Your Best Fit Skinny Jeans! GRATIS The Body Shop Shower Gel & Voucher Rp.100.000 dgn jawab pertanyaan di FIT FINDER : http://bit.ly/2ttIOuV sblm 18 Mar'18. SKB,3/13/2018 15:45,4,29,3,0.137931034,0.103448276,15,DAY,FALSE
spam,"Hore!Nomor Kamu salah satu yg beruntung dpt kesempatan menang Rp 75 Juta TANPA BIAYA dr FANTAXIS!

Cek di *123*444*1# skr!

Info: www.axisnet.id/fantaxis PFF04D",2/18/2018 15:48,4,27,4,0.148148148,0.148148148,15,DAY,FALSE
spam,"Sisa kuota 296 MB. Nikmati BONUS4G,STREAM ON,Nelp SMS.Beli EXTRA Kuota/Upgrade FREEDOM COMBO! Tekan*123# atau im3.do/mc .Kelebihan pakai tarif per KB",2/23/2017 19:46,8,26,2,0.307692308,0.076923077,19,NIGHT,TRUE
ham,0857-1915-7661 ini ya pak nomor orang rumahnya,2/9/2018 19:26,0,9,3,0,0.333333333,19,NIGHT,TRUE
ham,BNI SMS BANKING:17/01/2018 10:36 Topup XL ke nomor 08382888813 sebesar Rp. 50.000 berhasil. Reff: 15287338.,1/17/2018 10:36,4,19,8,0.210526316,0.421052632,10,DAY,FALSE
spam,"Sekarang bs ngOBROL Sepuasnya 24Jam ke Semua no Indosat Ooredoo, mulai Rp3rb. Aktifkan skrg, telp *123*999# atau cek di http://im3.do/ObR utk info lbh lanjut",9/17/2017 16:05,0,28,2,0,0.071428571,16,DAY,FALSE
spam,"Uber: Anda mendapatkan potongan 50% hingga Rp 15000, untuk 10 perjalanan uberX/XL/POOL/UberBLACK Anda. Ayo pesan Uber-mu sekarang! http://t.uber.com/nguber",3/11/2018 23:28,2,24,3,0.083333333,0.125,23,NIGHT,TRUE
ham,Salah kirim kak.,3/10/2017 19:33,0,3,0,0,0,19,NIGHT,TRUE
ham,Harap masukkan 0403 di LINE dalam 30 menit.,11/21/2017 14:58,1,8,2,0.125,0.25,14,DAY,FALSE
ham,Td pagi jadi lari ga ti ? Aku baru ada pulsa,12/10/2017 18:45,0,10,0,0,0,18,NIGHT,TRUE
ham,"Hahah gausah terlalu dipikirin ti yg kyk gt2, aku ga sedih tp bakal kangen ti hari2 kamu disini. Hati2 yah sa, eh ti, dijalan :3",10/29/2017 18:39,0,25,1,0,0.04,18,NIGHT,TRUE
spam,PAKET BRONET 4G OWSEM 4GB 30hr Rp38900 kamu sudah tidak aktif. Gunakan terus AXISmu dan temukan promo menarik AXIS lainnya di aplikasi AXISnet. Info838,3/31/2018 5:40,5,24,0,0.208333333,0,5,MORNING,FALSE
spam,Km baru saja akses Apps Sehari-hari terpopuler.Nikmati akses YOUTUBE ga habis habis dgn beli pkt Unlimited HANYA di *123# atau myIM3 http://im3.do/m3,2/17/2018 14:47,2,26,1,0.076923077,0.038461538,14,DAY,FALSE
ham,Ibu msh diatas sih,10/31/2017 17:17,0,4,0,0,0,17,DAY,FALSE
ham,YA,11/27/2017 9:59,1,1,0,1,0,9,MORNING,FALSE
ham,BNI SMS BANKING:11/12/2017 08:53 TOP GOPAY CUSTOMER 085722688068 Nama:tiara Rp.50.000 Berhasil. Reff:352841,12/11/2017 8:53,6,18,8,0.333333333,0.444444444,8,MORNING,FALSE
ham,"Go Mobile
20Aug17 17:14
7771621494 TRF
D 076078351xxx0
C 7998799867
BANK NEGAR-- TRINUSA 
IDR 79,094.00
Adm IDR 6,500.00
Ref 000140985372
Sukses.",8/20/2017 17:15,6,22,5,0.272727273,0.227272727,17,DAY,FALSE
spam,Pulsamu <Rp500.Mau PULSA SOS 5000 bs dipakai ke SemuaOperator sd 5hr?Pembayaran Rp5000 & BeaJasa Rp2250 akan dipotong saat isi Pulsa.Balas YA ke 505 /tkn*505#,8/13/2017 0:16,3,26,3,0.115384615,0.115384615,0,MORNING,FALSE
ham,"Collect SMS: Pulsa Anda tdk cukup/dlm masa tenggang. Jk penerima bersedia menanggung biaya, maka SMS Anda akan terkirim. Balas 'Yes' jk setuju dgn layanan ini.",3/13/2017 10:31,2,26,0,0.076923077,0,10,DAY,FALSE
ham,"Transaksi KartuKredit 428416XXXX3777,IDR 2,043,000.00 Tgl 2017-10-15 di UNIQLO , PIM 1 JAKARTA SLT ID Utk permintaan PIN, info:14041",10/15/2017 18:42,8,21,5,0.380952381,0.238095238,18,NIGHT,TRUE
spam,Pkt Freedom Xl 30 hari Rp149rb dengan kuota 5GB + 5GB (4G) + 5000 SMS + 5000 menit ke sesama Indosat Ooredoo. Ketik C4 ke 929 sd 17/07/17,7/15/2017 7:36,3,27,7,0.111111111,0.259259259,7,MORNING,FALSE
